0.00091938,0.007084,173,0,4.00814,528.653,-21.5332
0.0100791,0.118124,222,0.20632,204.9,35398.8,129.199
0.0122993,0.118124,181,0.101755,150.962,8983.24,86.1328
0.0332372,0.256546,116,1.95264,70.6323,10956.7,150.732
0.0674425,0.293976,75,7.05286,406.045,31858.3,172.266
0.0902515,0.318743,57,7.36633,377.494,39868.3,172.266
0.0964136,0.412823,68,2.35569,482.698,46051.9,150.732
0.104491,0.412823,76,3.32339,487.639,48692.5,150.732
0.104657,0.396745,72,0.0711651,284.189,46272,150.732
0.0871852,0.370804,77,0,368.142,53338,150.732
0.0858154,0.413367,314,0,622.144,135071,129.199
0.123829,0.514285,615,16.321,1349.27,539992,86.1328
0.142325,0.514285,716,10.0822,982.689,532929,64.5996
0.140979,0.500941,716,0,987.462,564097,925.928
0.105857,0.500941,663,0,1020.59,305356,150.732
0.0682259,0.342772,378,0,1100.36,79080.6,150.732
0.0930983,0.428245,105,8.21764,538.506,68972.1,129.199
0.0917966,0.428245,91,0,544.477,68211.6,129.199
0.0867015,0.329805,97,0,331.761,64074.1,129.199
0.077352,0.329805,95,0,286.654,53630.8,129.199
0.0578355,0.233929,87,0,286.039,33568.8,129.199
0.0759475,0.318284,384,4.96247,827.47,233170,107.666
0.079529,0.318284,710,1.14042,568.156,293131,107.666
0.0514108,0.170754,688,0,480.611,240765,559.863
0.0316669,0.166535,487,0,559.729,80869,516.797
0.0116703,0.061225,256,0,259.299,13425.3,0
0.0254453,0.263584,128,1.04708,98.7241,8586.66,279.932
0.0628792,0.353961,75,6.77136,314.611,32201.3,430.664
0.0812752,0.353961,61,5.43103,309.674,34459.6,150.732
0.0695755,0.258157,43,0,319.815,20381.2,150.732
0.0447151,0.200612,34,0,286.788,12491.5,107.666
0.0222677,0.056982,98,0,128.612,16516,64.5996
0.00987856,0.051931,132,0,107.484,3663.42,0
0.0156135,0.123755,307,0.299406,101.375,27767.1,-21.5332
0.0218317,0.123755,472,0.476864,265.111,87661.3,452.197
0.0169402,0.068183,359,0,239.667,45940.7,150.732
0.0456085,0.299933,185,3.67241,181.575,14604.7,193.799
0.0902487,0.371845,72,12.4205,561.433,36915.2,193.799
0.111781,0.414062,60,8.90921,621.24,53436.6,172.266
0.101668,0.414062,67,0,530.086,48804.9,172.266
0.0860998,0.300394,69,0,339.381,43739.2,172.266
0.0784937,0.235081,49,0,328.87,29485.1,150.732
0.0713644,0.191529,22,0,254.869,11685.7,150.732
0.0694329,0.138555,21,0,130.299,7041.19,107.666
0.0558408,0.138555,104,0,135.298,20029.3,86.1328
0.047907,0.208497,432,0,473.001,152048,129.199
0.0583015,0.208497,472,2.26096,405.029,212933,150.732
0.0724012,0.220278,157,3.77421,713.843,49244.3,150.732
0.0799928,0.232436,50,2.36935,239.94,22879.2,150.732
0.0835501,0.263077,43,1.19144,104.682,17263.5,150.732
0.090058,0.313883,54,2.31389,197.175,31176.5,150.732
0.0893216,0.313883,64,0,459.372,71343.9,150.732
0.0846549,0.267579,81,0,344.346,45961.1,150.732
0.0779544,0.267579,85,0,275.11,51228.5,150.732
0.0724995,0.238257,76,0,178.15,45542,150.732
0.0550243,0.229663,54,0,296.594,22069.3,150.732
0.0563612,0.264156,48,0.304961,175.639,21895.3,150.732
0.0767951,0.264156,70,5.57243,344.902,34755.7,150.732
0.0778627,0.22525,50,0.338154,300.674,31022.3,150.732
0.0719305,0.22525,21,0,238.856,14874.8,150.732
0.0644661,0.143001,13,0,98.8081,6398.15,150.732
0.0590204,0.13152,13,0,38.4383,4966.26,129.199
0.0586622,0.14085,15,0,30.6272,5314.55,129.199
0.0632513,0.192829,19,1.1458,73.8046,6484.37,150.732
0.0705567,0.218524,30,2.00196,108.107,9187.98,129.199
0.0768194,0.245009,53,1.89026,152.545,14220.9,129.199
0.0803311,0.245403,68,1.13021,173.772,21685.2,129.199
0.0837203,0.273699,64,1.1387,242.114,29585.8,150.732
0.0871985,0.273699,63,1.21751,197.725,26837.4,150.732
0.0876666,0.260616,61,0.167617,123.717,26407.6,150.732
0.0854661,0.260616,45,0,205.391,20084.3,150.732
0.0702139,0.196125,25,0,166.372,14605.8,150.732
0.0478748,0.154967,14,0,202.053,3573.39,43.0664
0.0352405,0.06988,14,0,42.9123,2118.14,0
0.0254349,0.126277,244,0,138.108,25963,21.5332
0.0388382,0.301213,597,1.76428,385.156,144274,150.732
0.0629261,0.301213,698,5.02026,704.638,361087,86.1328
0.0546015,0.267867,464,0,785.396,129482,452.197
0.0192073,0.084593,184,0,378.739,27599.9,107.666
0.00662555,0.045551,111,0,176.199,2170.85,-21.5332
0.0351484,0.229848,84,2.44022,103.716,4291.29,150.732
0.0795541,0.300312,55,10.4314,345.206,15851.6,258.398
0.104928,0.346011,45,9.58674,482.129,25994.7,150.732
0.102396,0.346011,51,0,291.002,24725.4,150.732
0.0807359,0.281336,51,0,331.144,28291.5,150.732
0.0448374,0.276768,38,0,412.861,6002.93,129.199
0.00794216,0.046603,33,0,109.094,924.205,21.5332
0.00491233,0.067621,191,0,34.8095,6401.02,-21.5332
0.021621,0.208308,399,0.90795,372.266,81492.4,947.461
0.0233886,0.208308,381,0.162943,241.201,52699.1,86.1328
0.0662847,0.410237,220,7.87789,315.243,36918,172.266
0.110794,0.501084,126,16.1416,667.937,74568.2,172.266
0.118299,0.501084,112,3.52134,777.214,76494.6,344.531
0.0811197,0.390512,67,0,574.939,32889,172.266
0.0240678,0.135524,28,0,437.636,4236.82,107.666
0.00343801,0.020858,55,0,56.3698,792.049,0
0.0128571,0.090399,182,0.314337,134.077,19862.6,107.666
0.018843,0.090399,442,0.388614,141.326,45341.9,129.199
0.0362947,0.159022,650,1.97069,370.683,144135,64.5996
0.0435309,0.159022,687,1.18299,375.959,215374,775.195
0.0284696,0.122382,618,0,401.981,105942,107.666
0.0118628,0.062413,443,0,290.631,11528.5,-21.5332
0.0130055,0.062413,338,0.0581988,196.611,42979,86.1328
0.0113441,0.042054,370,0,151.976,31592,86.1328
0.00976915,0.035057,304,0,93.1296,25445.5,129.199
0.0629398,0.350461,137,7.91754,301.055,18546.5,193.799
0.0917764,0.350461,57,9.13711,441.816,35013,150.732
0.0846382,0.322324,38,0,417.665,19106.1,150.732
0.07384,0.174558,27,0,256.702,8520.05,129.199
0.0692864,0.174558,22,0,93.0025,5364.42,129.199
0.0609387,0.143674,16,0,53.2677,5308.64,129.199
0.0530857,0.141097,22,0,49.3002,5511.96,129.199
0.0524205,0.168638,31,0,124.81,9148.49,129.199
0.0707086,0.29981,47,4.61167,134.673,12745.9,129.199
0.0978179,0.373697,59,9.35655,347.714,24205.6,150.732
0.119923,0.450036,62,9.85748,330.214,39197,150.732
0.119825,0.450036,74,0,329.496,52032.9,150.732
0.105429,0.441228,64,0,352.346,48160.2,150.732
0.091674,0.379353,32,0,350.087,31533.3,150.732
0.0809451,0.178893,14,0,228.688,8121.38,129.199
0.0748283,0.154592,14,0,75.9731,6227.07,129.199
0.0656918,0.150879,21,0,64.5204,9683.3,86.1328
0.05965,0.14946,28,0,88.6715,12850.5,150.732
0.0573657,0.15022,28,0,66.9224,10225,150.732
0.0629575,0.198603,31,1.37794,103.118,14701.7,150.732
0.0738272,0.236632,52,3.045,239.793,26672.9,150.732
0.0798518,0.252677,72,1.89616,205.151,37947.5,150.732
0.0868635,0.259849,74,2.394,255.731,52081.7,150.732
0.102151,0.270474,66,5.91774,286.024,54026.6,150.732
0.108694,0.270474,36,2.82558,234.2,46510.9,150.732
0.0935423,0.222287,17,0,215.492,22120.6,150.732
0.0712548,0.176363,19,0,140.517,8278.04,43.0664
0.0455707,0.147989,19,0,126.412,3915.88,64.5996
0.0296508,0.131694,17,0,92.5423,3576.49,107.666
0.0681475,0.224153,24,7.71054,241.293,11415.6,150.732
0.0950716,0.232963,38,8.99999,274.119,23751,150.732
0.10522,0.291403,53,4.16281,262.902,31821.5,452.197
0.0965948,0.291403,54,0,225.853,37713.4,452.197
0.0629144,0.28402,33,0,392.84,12120.3,150.732
0.0363403,0.149776,221,0,296.101,51017.7,150.732
0.0337067,0.149776,453,0,462.923,151438,86.1328
0.0206035,0.132051,363,0,498.989,31168.3,64.5996
0.00274153,0.017586,168,0,119.369,2754.54,-21.5332
0.0182679,0.126146,150,0.668055,36.0854,6607.5,21.5332
0.056242,0.213079,142,5.7947,342.37,31718.3,366.064
0.0850174,0.235314,55,8.32472,368.788,44504.8,150.732
0.0937752,0.235314,28,3.20681,286.771,32715.7,150.732
0.0962896,0.201618,21,0.978752,194.687,13964.3,150.732
0.0904814,0.200835,15,0,99.8761,6828.32,86.1328
0.0662201,0.150189,14,0,83.2646,4519.69,43.0664
0.0328704,0.130184,139,0,130.66,1983.47,21.5332
0.0294892,0.191706,464,0,404.181,102234,107.666
0.0310227,0.191706,610,0.19004,247.885,130137,64.5996
0.033223,0.184681,470,0.289505,371.922,26471.2,43.0664
0.072723,0.196724,209,8.57062,358.251,27588.4,172.266
0.0861057,0.196724,34,4.35312,264.15,14040.8,172.266
0.0761565,0.191645,24,0,147.432,9393.3,129.199
0.0761191,0.230663,21,0,111.872,13056.6,150.732
0.0779755,0.230663,30,0.585828,123.946,21822.9,150.732
0.0770575,0.215516,43,0,160.922,25252.8,150.732
0.0787291,0.197961,36,0.533323,245.85,20689,150.732
0.086072,0.182151,18,2.47832,221.426,10496.7,150.732
0.0941198,0.199662,16,2.96993,109.648,9994.67,107.666
0.0938492,0.243262,25,0,266.572,24555.2,172.266
0.093824,0.280373,31,0,212.71,34944.9,172.266
0.0959646,0.302242,36,0.832008,264.6,35155.7,172.266
0.0860781,0.302242,45,0,314.484,31446.4,172.266
0.0560835,0.28677,29,0,330.198,13047.7,150.732
0.0252426,0.089741,26,0,169.186,3950.49,86.1328
0.0488292,0.192459,42,3.57807,208.105,16676.5,150.732
0.0615853,0.224168,60,2.88453,262.401,28071,150.732
0.0653687,0.311258,75,0.983677,290.372,37155.7,150.732
0.0619045,0.311258,87,0,357.816,30757.4,279.932
0.0492133,0.224876,96,0,260.02,24740.2,667.529
0.0388248,0.205841,79,0,182.717,22797.4,236.865
0.0233507,0.128179,54,0,215.643,8278.96,86.1328
0.0128533,0.075248,50,0,118.538,3448.77,43.0664
0.00512726,0.02162,86,0,45.9622,814.815,-21.5332
0.000300614,0.001443,291,0,11.0378,156.255,-21.5332
3.36495e-05,0.000136,562,0,0.671723,122.64,-21.5332
8.51302e-06,4e-05,444,0,0.25352,43.7361,-21.5332
3.26604e-06,3.9e-05,116,0,0.0716726,24.3228,-21.5332
0,0,0,0,0.066571,0,-21.5332
0,0,0,0,0,0,-21.5332
0,0,0,0,0,0,-21.5332
0,0,0,0,0,0,-21.5332
0,0,0,0,0,0,-21.5332
0,0,0,0,0,0,-21.5332
0,0,0,0,0,0,-21.5332
0,0,0,0,0,0,-21.5332
0,0,0,0,0,0,-21.5332
1.10816e-06,3.3e-05,24,2.515e-09,0.0018627,0.621655,-21.5332
5.79849e-06,3.9e-05,295,6.63439e-08,0.0949396,34.8268,-21.5332
3.26478e-05,0.000153,544,2.11406e-06,0.190089,93.5638,-21.5332
6.13205e-05,0.000153,286,5.51798e-06,0.518767,218.655,-21.5332
0.00107014,0.010851,141,0.00233768,1.7602,474.861,-21.5332
0.00254046,0.023133,267,0.0108723,24.1367,4503.41,-21.5332
0.0382694,0.18382,181,2.98617,88.6792,10903.1,64.5996
0.0721216,0.247248,68,7.65334,277.166,31717.6,409.131
0.0948468,0.247248,58,7.77092,215.024,41823,409.131
0.0850952,0.234253,49,0,217.369,33964.3,193.799
0.0738741,0.229889,36,0,225.74,23283.9,172.266
0.109078,0.296634,39,13.1906,288.28,37149.5,430.664
0.129509,0.296634,45,9.98294,173.638,35596.4,430.664
0.112872,0.251424,77,0,166.502,38663.6,430.664
0.0774514,0.214781,236,0,364.443,83993.6,215.332
0.0535176,0.178473,478,0,423.956,161964,193.799
0.0536109,0.193438,470,0.0204601,413.838,190136,215.332
0.0531576,0.193438,219,0,672.393,55792.7,430.664
0.0354851,0.177572,115,0,352.316,16772.3,86.1328
0.0265481,0.181747,156,0,122.541,6308.38,215.332
0.0685161,0.271812,117,8.17081,251.025,19601.5,193.799
0.0972731,0.271812,57,9.76405,436.42,31950.2,215.332
0.119911,0.256963,59,10.069,470.64,21439.4,215.332
0.137531,0.256963,64,9.29012,300.971,24325.2,172.266
0.132002,0.255199,56,0,358.393,25880,172.266
0.108183,0.240617,48,0,256.36,26369.4,150.732
0.0733225,0.230034,173,0,275.975,50428.1,236.865
0.0468552,0.223688,490,0,463.623,142912,236.865
0.0605667,0.223688,687,3.01653,537.188,264720,258.398
0.0904428,0.341325,664,9.23969,708.804,320281,452.197
0.0802967,0.341325,529,0,676.29,274066,559.863
0.105519,0.373944,230,9.59855,1175.38,69746.5,559.863
0.144991,0.393705,40,20.2506,592.492,43919.9,344.531
0.113976,0.393705,44,0,501.149,32421.8,150.732
0.0508125,0.195634,66,0,399.07,14946.6,129.199
0.057242,0.255621,81,1.4228,134.685,25644.6,129.199
0.0903111,0.290871,61,9.99312,357.724,35314,430.664
0.0761785,0.290871,34,0,292.89,16979.8,150.732
0.0239772,0.142177,24,0,302.61,2582.27,64.5996
0.0034274,0.051344,70,0,47.3775,570.522,-21.5332
0.0069289,0.089378,189,0.0742658,129.695,20998.2,64.5996
0.0102309,0.089378,168,0.116045,107.631,6788.53,43.0664
0.0167415,0.087145,101,0.359643,59.3382,9527.75,64.5996
0.0655498,0.251587,89,8.22578,294.42,23016.2,193.799
0.0915147,0.266896,51,8.3521,296.668,29721,172.266
0.0893958,0.291277,52,0,383.154,39170.4,172.266
0.0792428,0.291277,41,0,326.334,25691.8,172.266
0.0773783,0.189857,27,0,218.791,24642,172.266
0.0784241,0.189857,38,0.33371,221.226,27751.2,150.732
0.0605661,0.151374,160,0,254.179,45502.6,150.732
0.0488945,0.204076,502,0,556.109,205432,150.732
0.0495138,0.204076,731,0.124816,398.799,199536,215.332
0.0598399,0.302897,710,2.31261,447.3,237244,904.395
0.0575059,0.302897,659,0,460.848,236670,581.396
0.053796,0.268814,388,0,750.221,61076.9,150.732
0.0662119,0.268814,113,3.05153,408.721,40172.8,129.199
0.0663877,0.273712,79,0.0477533,297.087,36533.3,129.199
0.0646733,0.273712,88,0,263.962,37356.8,129.199
0.0638243,0.302772,90,0,342.434,40437.6,107.666
0.0563725,0.302772,98,0,302.619,35713.7,193.799
0.0372623,0.181962,90,0,298.852,23627.4,107.666
0.0227102,0.093727,319,0,264.701,39315.8,150.732
0.0379571,0.147598,652,1.89439,385.735,154792,129.199
0.0545434,0.216616,737,3.14212,298.857,189602,86.1328
0.0599793,0.216616,730,1.27495,405.38,254434,107.666
0.065301,0.226012,709,1.3654,473.171,277791,107.666
0.0543579,0.226012,517,0,527.168,180611,689.062
0.0246017,0.174323,229,0,499.444,36930,150.732
0.00755741,0.041801,164,0,207.706,3246.56,0
0.0316899,0.197268,182,1.93973,163.242,21598.3,215.332
0.0863771,0.398356,117,13.2234,549.358,53008.5,150.732
0.0937423,0.398356,72,2.71688,446.552,47277.6,150.732
0.0581852,0.283827,40,0,463.063,14243.5,150.732
0.0374414,0.107946,16,0,142.053,9640.39,43.0664
0.0299568,0.089371,25,0,70.0531,7784.99,43.0664
0.0727662,0.188615,26,9.0061,149.528,6849.33,21.5332
0.0947321,0.188914,15,7.53511,96.5984,7357.43,86.1328
0.0918447,0.188914,14,0,55.2633,6150.47,21.5332
0.0994995,0.230539,15,2.99974,126.557,9271.62,129.199
0.107975,0.230539,15,3.6015,186.212,16777.9,172.266
0.110181,0.23911,23,0.985231,148.602,19893.6,172.266
0.114223,0.23911,33,1.8577,97.9115,20275.2,172.266
0.110354,0.234916,34,0,148.82,18108.7,172.266
0.0860003,0.207283,32,0,174.702,17317.9,150.732
0.0562126,0.155154,29,0,217.046,19253.8,150.732
0.0473789,0.167064,27,0,100.379,12383.3,107.666
0.0969269,0.391469,33,14.6433,341.168,34370.4,172.266
0.128177,0.409733,55,14.4068,420.175,73259.5,495.264
0.11522,0.409733,57,0,439.155,69277.8,150.732
0.0990892,0.266484,31,0,268.058,53127,150.732
0.10299,0.207884,17,1.61447,295.034,18551.8,150.732
0.107424,0.206611,15,1.91046,106.953,12224,150.732
0.102841,0.214334,19,0,97.1519,22620.3,150.732
0.0781995,0.214334,158,0,263.278,47246.7,150.732
0.0517589,0.27719,465,0,477.108,138085,129.199
0.0735205,0.304678,659,5.58341,653.488,311166,107.666
0.0853287,0.304678,690,3.84149,563.841,340197,366.064
0.0818614,0.272626,695,0,611.75,327964,366.064
0.0715893,0.270752,562,0,587.527,236119,624.463
0.0837348,0.33767,268,3.86355,1099.92,64593,193.799
0.103709,0.33767,101,7.66772,585.636,61891.7,172.266
0.0994738,0.39124,88,0,642.347,58205.9,172.266
0.0902213,0.39124,50,0,346.74,32720.1,150.732
0.092438,0.278369,22,0.829252,335.8,16436.2,172.266
0.0951086,0.179287,15,1.02574,136.372,9836.4,129.199
0.0694987,0.158264,15,0,114.189,5986.18,43.0664
0.024302,0.091234,65,0,133.76,2187.16,21.5332
0.00326609,0.014604,339,0,45.0056,8653.38,-21.5332
0.00861454,0.066787,478,0.130136,44.5613,16863,-21.5332
0.0759135,0.233501,209,11.6504,420.935,46519.2,193.799
0.105217,0.25401,35,10.8702,381.719,61044.8,193.799
0.106179,0.25401,32,0.41637,339.556,59800.4,172.266
0.109255,0.234266,20,1.35723,258.298,37122.2,172.266
0.109822,0.211131,18,0.254326,157.283,14749.1,129.199
0.107492,0.209392,16,0,76.9923,10372,129.199
0.098148,0.187969,16,0,43.1343,8797.11,129.199
0.07224,0.167596,57,0,126.898,11224,107.666
0.0339062,0.133992,307,0,210.699,23747,0
0.0081166,0.030141,482,0,96.092,29872.2,0
0.0342188,0.251334,295,2.26313,95.4774,20945.1,129.199
0.0766613,0.335914,99,9.63794,459.214,27561.2,172.266
0.0865532,0.335914,51,3.3065,328.989,27772.5,172.266
0.0696882,0.277936,31,0,316.931,13270,150.732
0.0767659,0.182232,15,2.12288,170.264,8180.02,150.732
0.084525,0.182232,15,2.56303,75.9668,8241.23,107.666
0.0817401,0.173678,15,0,56.2282,6917.36,107.666
0.0748004,0.1516,17,0,60.7386,5858.48,129.199
0.0613339,0.140365,24,0,125.101,5555.2,64.5996
0.0554198,0.163953,32,0,93.3449,7559.05,129.199
0.0805429,0.335358,41,6.99556,248.106,17881.4,150.732
0.115497,0.451569,51,14.0338,403.094,33941.9,172.266
0.126889,0.451569,61,5.65493,616.296,52972.8,172.266
0.113305,0.379973,71,0,679.539,60532.5,193.799
0.128895,0.335111,48,7.73304,511.692,28493.3,215.332
0.158411,0.267971,20,17.3671,436.141,13176.7,193.799
0.165279,0.26415,20,4.55325,100.747,10877.5,64.5996
0.143109,0.26415,20,0,75.6722,9257.09,64.5996
0.0834595,0.24226,22,0,211.964,3359.7,43.0664
0.0123864,0.059101,75,0,132.68,660.994,-21.5332
0.00962323,0.08436,170,0,113.977,21520.7,21.5332
0.0113936,0.08436,208,0.0761989,75.682,17941.3,0
0.0328824,0.180407,179,1.94855,64.8788,10921.9,64.5996
0.0803702,0.308293,100,11.0144,354.814,22581,193.799
0.0990251,0.308293,84,6.85384,353.408,39370.9,172.266
0.0906398,0.236929,109,0,390.47,49557,172.266
0.0876492,0.23816,71,0,248.479,45107.6,172.266
0.0906021,0.242684,41,1.07799,155.935,35844.8,172.266
0.0863628,0.242684,33,0,127.09,30604.7,172.266
0.0699863,0.200589,64,0,147.784,26170.2,172.266
0.0452706,0.131363,334,0,251.106,53939.2,172.266
0.040946,0.204761,640,0,351.963,131145,107.666
0.0639115,0.228457,719,4.93181,622.113,308872,193.799
0.0644007,0.228457,717,0.128539,552.213,278243,1033.59
0.0393952,0.186698,666,0,494.704,141594,107.666
0.00862774,0.059628,553,0,363.6,18288.6,-21.5332
0.0281322,0.174662,539,1.46838,435.614,128629,86.1328
0.0297361,0.174662,472,0.190091,256.361,95370.4,86.1328
0.074401,0.232229,188,9.5258,489.068,29276.1,129.199
0.0941926,0.232229,32,6.83364,301.135,17018,172.266
0.0774043,0.20032,27,0,212.383,10085.1,150.732
0.0717839,0.200109,27,0,112.843,12181.5,172.266
0.0773078,0.219957,31,1.68667,129.622,16602.9,150.732
0.0826525,0.219957,50,1.7509,162.43,23382.6,150.732
0.0816752,0.21651,50,0,261.915,22704.8,150.732
0.0835314,0.18467,23,0.628029,193.296,12940.9,150.732
0.0913964,0.182248,18,2.81765,144.138,10461,107.666
0.0905894,0.229384,27,0,228.495,19768,172.266
0.0878992,0.294104,37,0,227.104,30961.6,172.266
0.0881702,0.294104,44,0.0977154,230.916,37807.1,172.266
0.0856155,0.28744,53,0,330.518,33612.6,172.266
0.0651651,0.28744,42,0,304.498,20310.1,150.732
0.0261951,0.126328,22,0,289.992,4020.3,43.0664
0.0422693,0.191269,36,2.25385,118.278,12132,129.199
0.0574169,0.213174,60,3.09249,257.199,29244.3,150.732
0.0650574,0.292971,68,1.91645,252.806,34613.6,150.732
0.0642764,0.292971,72,0,379.801,36992.9,129.199
0.0519981,0.242599,84,0,324.69,22681.9,193.799
0.043362,0.237315,94,0,243.622,21727,667.529
0.028993,0.193399,81,0,194.777,11669.5,172.266
0.014305,0.069712,51,0,149.077,4219.15,43.0664
0.00787987,0.029152,66,0,48.7746,1324.07,0
0.000716878,0.00303,189,0,20.2359,330.364,-21.5332
3.82436e-05,0.000131,569,0,2.86286,152.649,-21.5332
8.0635e-06,4e-05,556,0,0.371671,43.3525,-21.5332
2.27353e-06,1.4e-05,404,0,0.0933638,9.60232,-21.5332
4.20083e-05,0.00014,306,3.60352e-06,0.232933,51.0861,-21.5332
6.10324e-05,0.000169,35,4.01459e-06,0.256007,82.8788,-21.5332
0.00260408,0.033119,128,0.0138803,21.4459,2286.29,-21.5332
0.0149048,0.093665,311,0.441082,103.719,20992.5,129.199
0.0240152,0.093665,333,0.726168,217.663,57455.5,322.998
0.0253266,0.083518,238,0.13252,208.423,42981.3,559.863
0.0234436,0.073988,157,0,194.487,25660.4,322.998
0.103869,0.396818,79,20.9696,431.95,20575.3,129.199
0.160908,0.456548,44,30.9306,637.467,46590.8,129.199
0.167444,0.456548,59,4.39474,730.186,65336.3,236.865
0.149127,0.430436,63,0,627.264,61366.5,236.865
0.137873,0.379519,63,0,321.449,46684.5,236.865
0.144747,0.370166,44,3.97903,249.558,39115.7,236.865
0.142894,0.370166,28,0,319.159,27843.3,215.332
0.130274,0.307846,30,0,251.292,18693.7,215.332
0.102882,0.295767,94,0,347.495,52227.5,107.666
0.0609541,0.178404,206,0,375.088,75385.2,86.1328
0.0403216,0.140416,176,0,228.364,46726.9,86.1328
0.0300034,0.085508,72,0,166.18,11844.6,64.5996
0.0558694,0.241851,41,4.54898,156.402,8094.18,107.666
0.0786103,0.251182,42,6.26319,281.603,22263,107.666
0.0957002,0.361702,50,6.10087,307.138,41883.3,215.332
0.110173,0.361702,44,6.10199,385.934,50502.8,430.664
0.108785,0.360392,43,0,260.251,37183.1,430.664
0.0918586,0.303918,41,0,250.978,37928,215.332
0.0689326,0.258331,31,0,279.334,20516.3,107.666
0.0501981,0.170416,77,0,244.054,31509.1,107.666
0.0464926,0.195896,205,0,316.1,73996.9,86.1328
0.0492973,0.195896,311,0.550238,388.949,127467,86.1328
0.0490638,0.19071,275,0,410.224,85173.4,215.332
0.122491,0.34555,131,25.7983,694.701,34542.8,150.732
0.166075,0.352213,39,25.7571,402.415,36591.4,129.199
0.168965,0.375338,20,1.98357,352.21,15093.9,129.199
0.169557,0.386464,13,0.410042,203.951,13221.8,129.199
0.162799,0.397369,21,0,311.378,25978.7,236.865
0.146561,0.397369,37,0,322.112,36725.3,215.332
0.138948,0.37644,45,0,295.267,39144.4,215.332
0.122754,0.361389,57,0,281.728,33882.5,215.332
0.0891165,0.27975,74,0,322.65,23967.7,107.666
0.0778662,0.196667,141,0,380.519,80215,86.1328
0.0656421,0.196667,196,0,343.583,128762,86.1328
0.0450574,0.16692,121,0,378.31,56896.8,86.1328
0.0304525,0.078596,43,0,169.652,16984.6,43.0664
0.0532358,0.210276,39,3.90491,229.774,19850.9,107.666
0.0630549,0.210276,40,2.33855,208.133,16609.3,107.666
0.0406405,0.198193,21,0,294.241,3294.86,86.1328
0.0141123,0.045401,8,0,94.4585,451.644,43.0664
0.00228284,0.005065,22,0,16.8243,265.997,0
0.00641635,0.099182,76,0.0736424,5.48798,800.005,-21.5332
